image,name,CODE,type,brand,category,unit_code,cost,price,product_details
,ผ้าโซฟาสีเขียว 1.8 เมตร,0-CP-156-2,standard,,CP,pc,1,1,ผ้าโซฟาสีเขียว 1.8 เมตร
,ผ้าโซฟาสีแดง 1.8 เมตร,0-CP-156-3,standard,,CP,pc,1,1,ผ้าโซฟาสีแดง 1.8 เมตร
,ผ้าโซฟาสีน้ำตาล 1.8 เมตร,0-CP-156-4,standard,,CP,pc,1,1,ผ้าโซฟาสีน้ำตาล 1.8 เมตร
,ผ้าโซฟาสีเขียว 1.8 เมตร,0-CP-1566-2,standard,,CP,pc,1,1,ผ้าโซฟาสีเขียว 1.8 เมตร
,ผ้าโซฟาสีแดง 1.8 เมตร,0-CP-1566-3,standard,,CP,pc,1,1,ผ้าโซฟาสีแดง 1.8 เมตร
,ผ้าโซฟาสีน้ำตาล 1.8 เมตร,0-CP-1566-4,standard,,CP,pc,1,1,ผ้าโซฟาสีน้ำตาล 1.8 เมตร
,ผ้าโซฟา สีส้ม1.8 เมตร,0-CP-157-1,standard,,CP,pc,1,1,ผ้าโซฟา สีส้ม1.8 เมตร
,ผ้าโซฟา1.8 เมตร สีชมพู,0-CP-157-2,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีชมพู
,ผ้าโซฟา1.8 เมตร สีแดง,0-CP-157-3,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีแดง
,ผ้าโซฟา1.8 เมตร สีน้ำตาล,0-CP-157-4,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีน้ำตาล
,ผ้าโซฟา1.8 เมตร สีแดง,0-CP-1577-3,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีแดง
,ผ้าโซฟา1.8 เมตร สีครีม,0-CP-158-1,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีครีม
,ผ้าโซฟา1.8 เมตร สีชมพู,0-CP-158-2,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีชมพู
,ผ้าโซฟา1.8 เมตร แดง,0-CP-158-3,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร แดง
,ผ้าโซฟา1.8 เมตร สีม่วง,0-CP-158-4,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีม่วง
,ผ้าโซฟา1.8 เมตร สีน้ำตาล,0-CP-158-5,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีน้ำตาล
,ผ้าโซฟา1.8 เมตร สีครีม,0-CP-1588-1,standard,,CP,pc,1,1,ผ้าโซฟา1.8 เมตร สีครีม
,ผ้าโซฟา,0-CP-159-1,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CP-159-2,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟาลายกุหลาบพื้นสีทอง,0-CP-1600-1A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีทอง
,ผ้าโซฟาลายใบไม้พื้นสีทอง,0-CP-1600-1B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีทอง
,ผ้าโซฟาพื้นสีทอง,0-CP-1600-1C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีทอง
,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาล,0-CP-1600-2A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาล
,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาล,0-CP-1600-2B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาล
,ผ้าโซฟาพื้นสีน้ำตาล,0-CP-1600-2C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีน้ำตาล
,ผ้าโซฟาลายกุหลาบพื้นสีชมพู,0-CP-1600-3A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีชมพู
,ผ้าโซฟาลายใบไม้พื้นสีชมพู,0-CP-1600-3B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีชมพู
,ผ้าโซฟาพื้นสีชมพู,0-CP-1600-3C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีชมพู
,ผ้าโซฟาลายกุหลาบพื้นสีแดง,0-CP-1600-4A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีแดง
,ผ้าโซฟาลายใบไม้พื้นสีแดง,0-CP-1600-4B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีแดง
,ผ้าโซฟาพื้นสีแดง,0-CP-1600-4C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีแดง
,ผ้าโซฟาลายกุหลาบพื้นสีม่วง,0-CP-1600-5A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีม่วง
,ผ้าโซฟาลายใบไม้พื้นสีม่วง,0-CP-1600-5B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีม่วง
,ผ้าโซฟาพื้นสีม่วง,0-CP-1600-5C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีม่วง
,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาลเข้ม,0-CP-1600-6A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาลเข้ม
,ผ้าโซฟาลายกุหลาบพื้นสีทอง,0-CP-160-1A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีทอง
,ผ้าโซฟาลายใบไม้พื้นสีทอง,0-CP-160-1B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีทอง
,ผ้าโซฟาพื้นสีทอง,0-CP-160-1C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีทอง
,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาล,0-CP-160-2A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาล
,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาล,0-CP-160-2B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาล
,ผ้าโซฟาพื้นสีน้ำตาล,0-CP-160-2C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีน้ำตาล
,ผ้าโซฟาลายกุหลาบพื้นสีชมพู,0-CP-160-3A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีชมพู
,ผ้าโซฟาลายใบไม้พื้นสีชมพู,0-CP-160-3B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีชมพู
,ผ้าโซฟาลายกุหลาบพื้นสีแดง,0-CP-160-4A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีแดง
,ผ้าโซฟาลายใบไม้พื้นสีแดง,0-CP-160-4B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีแดง
,ผ้าโซฟาพื้นสีแดง,0-CP-160-4C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีแดง
,ผ้าโซฟาลายกุหลาบพื้นสีม่วง,0-CP-160-5A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีม่วง
,ผ้าโซฟาลายใบไม้พื้นสีม่วง,0-CP-160-5B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีม่วง
,ผ้าโซฟาพื้นสีม่วง,0-CP-160-5C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีม่วง
,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาลเข้ม,0-CP-160-6A,standard,,CP,pc,1,1,ผ้าโซฟาลายกุหลาบพื้นสีน้ำตาลเข้ม
,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาลเข้ม,0-CP-160-6B,standard,,CP,pc,1,1,ผ้าโซฟาลายใบไม้พื้นสีน้ำตาลเข้ม
,ผ้าโซฟาพื้นสีน้ำตาลเข้ม,0-CP-160-6C,standard,,CP,pc,1,1,ผ้าโซฟาพื้นสีน้ำตาลเข้ม
,ผ้าโซฟา1.5เมตรสีครีม,0-CP-161-1A,standard,,CP,pc,1,1,ผ้าโซฟา1.5เมตรสีครีม
,ผ้าโซฟา1.5เมตร สีม่วง,0-CP-161-2A,standard,,CP,pc,1,1,ผ้าโซฟา1.5เมตร สีม่วง
,ผ้าโซฟา1.5เมตรสีน้ำตาล,0-CP-161-3A,standard,,CP,pc,1,1,ผ้าโซฟา1.5เมตรสีน้ำตาล
,ผ้าโซฟา1.5เมตรสีเทา สีดำ,0-CP-161-4A,standard,,CP,pc,1,1,ผ้าโซฟา1.5เมตรสีเทา สีดำ
,ผ้าโซฟา สีชมพู,0-CP-1633-3A,standard,,CP,pc,1,1,ผ้าโซฟา สีชมพู
,ผ้าโซฟา สีน้ำตาล,0-CP-1633-4A,standard,,CP,pc,1,1,ผ้าโซฟา สีน้ำตาล
,ผ้าโซฟา สีม่วง,0-CP-1633-5A,standard,,CP,pc,1,1,ผ้าโซฟา สีม่วง
,ผ้าโซฟา สีส้ม,0-CP-1633-6A,standard,,CP,pc,1,1,ผ้าโซฟา สีส้ม
,ผ้าโซฟา สีแดง,0-CP-1633-7A,standard,,CP,pc,1,1,ผ้าโซฟา สีแดง
,ผ้าโซฟา1.8เมตร สีชมพู,0-CP-164-1A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร สีชมพู
,ผ้าโซฟา1.8เมตร สีส้ม,0-CP-164-2A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร สีส้ม
,ผ้าโซฟา1.8เมตร สีเขียว,0-CP-164-3A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร สีเขียว
,ผ้าโซฟา1.8เมตร สีน้ำตาล,0-CP-1644-4A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร สีน้ำตาล
,ผ้าโซฟา1.8เมตร สีน้ำตาล,0-CP-164-4A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร สีน้ำตาล
,ผ้าโซฟา1.8เมตร ใบไม้สีแดง,0-CP-165-1A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร ใบไม้สีแดง
,ผ้าโซฟา1.8เมตร ใบไม้สีส้ม,0-CP-165-2A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร ใบไม้สีส้ม
,ผ้าโซฟา1.8เมตร ใบไม้สีน้ำตาล,0-CP-165-4A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร ใบไม้สีน้ำตาล
,ผ้าโซฟา1.8เมตร ใบไม้สีเขียว,0-CP-1655-3A,standard,,CP,pc,1,1,ผ้าโซฟา1.8เมตร ใบไม้สีเขียว
,ผ้าโซฟา1.50เมตรสีเขียวใบตอง,0-CP-166-10,standard,,CP,pc,1,1,ผ้าโซฟา1.50เมตรสีเขียวใบตอง
,ผ้าโซฟา1.50เมตรสีฟ้าเข้ม,0-CP-166-13,standard,,CP,pc,1,1,ผ้าโซฟา1.50เมตรสีฟ้าเข้ม
